Year,Destination,0-4_(mf),5-9_(mf),10-14_(mf),15-19_(mf),20-24_(mf),25-29_(mf),30-34_(mf),35-39_(mf),40-44_(mf),45-49_(mf),50-54_(mf),55-59_(mf),60-64_(mf),65-69_(mf),70-74_(mf),75+_(mf),Total_(mf),0-4_(m),5-9_(m),10-14_(m),15-19_(m),20-24_(m),25-29_(m),30-34_(m),35-39_(m),40-44_(m),45-49_(m),50-54_(m),55-59_(m),60-64_(m),65-69_(m),70-74_(m),75+_(m),Total_(m),0-4_(f),5-9_(f),10-14_(f),15-19_(f),20-24_(f),25-29_(f),30-34_(f),35-39_(f),40-44_(f),45-49_(f),50-54_(f),55-59_(f),60-64_(f),65-69_(f),70-74_(f),75+_(f),Total_(f)
2005,State of Palestine,4193,7543,22161,40159,41775,33985,23295,15974,8731,6862,4334,7673,10228,12784,11581,15339,266617,2141,3881,11362,20607,20758,14685,9181,6554,2894,2310,1471,3323,4206,5089,5045,6114,119621,2052,3662,10799,19552,21017,19300,14114,9420,5837,4552,2863,4350,6022,7695,6536,9225,146996
2005,Syrian Arab Republic,49706,48539,43647,35175,33442,57124,104104,138890,135131,102488,64398,35366,17573,7932,3329,1464,878308,24953,24256,21565,17142,16218,27963,52468,72453,72913,55418,33825,17415,8158,3551,1490,650,450438,24753,24283,22082,18033,17224,29161,51636,66437,62218,47070,30573,17951,9415,4381,1839,814,427870
2005,Turkey,33858,30113,31481,43800,75282,108133,145100,156040,102658,83495,84864,97183,87601,69807,60226,109595,1319236,17326,16735,15428,22394,35146,47927,66157,73089,45127,40682,40713,47680,42112,32346,28117,47959,618938,16532,13378,16053,21406,40136,60206,78943,82951,57531,42813,44151,49503,45489,37461,32109,61636,700298
2005,United Arab Emirates,174847,167448,144774,124221,330358,581692,588515,459180,310520,199653,118763,52917,16615,5845,3067,2700,3281115,93231,89833,78248,73075,219378,435157,464785,360917,251124,162705,97609,42609,12513,3926,1766,1423,2388299,81616,77615,66526,51146,110980,146535,123730,98263,59396,36948,21154,10308,4102,1919,1301,1277,892816
2005,Yemen,21011,15382,11653,11961,14929,18839,17240,14784,12704,10745,7563,5920,3421,2587,1482,1650,171871,11470,8517,6464,6791,8671,9994,9491,8519,7862,7234,4961,3953,1972,1465,757,758,98879,9541,6865,5189,5170,6258,8845,7749,6265,4842,3511,2602,1967,1449,1122,725,892,72992
2005,CENTRAL AND SOUTHERN ASIA,408286,504637,605680,855085,1275533,1569789,1595012,1603522,1688487,1536364,1371214,1217070,1042309,882246,796303,2006654,18958191,202994,255842,314298,443408,657860,792376,811587,839209,884315,810370,714954,620799,510587,408711,344520,952887,9564717,205291,248794,291381,411676,617673,777412,783436,764312,804171,725994,656259,596270,531721,473534,451783,1053767,9393474
2005,Central Asia,86382,143225,179092,243383,373864,357676,333273,358467,398530,427823,438359,429364,400241,374497,335788,355913,5235877,42776,71980,89280,121727,188016,177071,160844,172720,197130,216731,217507,203506,178934,145520,112100,117349,2413191,43606,71245,89812,121656,185848,180605,172429,185747,201400,211092,220852,225858,221307,228977,223688,238564,2822686
2005,Kazakhstan,56492,93163,113437,163398,269997,240522,207364,215083,234289,250387,259709,256812,228562,202285,157809,153718,3103027,27644,45389,55216,81404,137795,122459,103199,107442,122813,136799,137961,128011,106631,75795,42684,41578,1472820,28848,47774,58221,81994,132202,118063,104165,107641,111476,113588,121748,128801,121931,126490,115125,112140,1630207
2005,Kyrgyzstan,3613,5704,9682,13077,21098,18970,16003,18032,24624,27576,26316,24405,24679,21717,21340,32563,309399,1856,2966,4933,6654,10147,8543,6964,7798,10507,11743,11021,9944,9878,8279,7621,9210,128064,1757,2738,4749,6423,10951,10427,9039,10234,14117,15833,15295,14461,14801,13438,13719,23353,181335
2005,Tajikistan,3986,4965,7495,9286,11807,14231,16150,18871,21783,24936,26890,26692,25576,23726,21692,22380,280466,2052,2536,3809,4570,5607,6546,7270,8403,9652,10983,11685,11301,10430,9392,8454,8713,121403,1934,2429,3686,4716,6200,7685,8880,10468,12131,13953,15205,15391,15146,14334,13238,13667,159063
2005,Turkmenistan,3311,6057,6963,8218,10258,11962,12937,15117,16683,17893,17236,16164,16169,16760,17842,19483,213053,1736,3359,3776,4320,5202,5896,6281,7307,8044,8597,8205,7597,7544,7537,7726,8087,101214,1575,2698,3187,3898,5056,6066,6656,7810,8639,9296,9031,8567,8625,9223,10116,11396,111839
2005,Uzbekistan,18980,33336,41515,49404,60704,71991,80819,91364,101151,107031,108208,105291,105255,110009,117105,127769,1329932,9488,17730,21546,24779,29265,33627,37130,41770,46114,48609,48635,46653,44451,44517,45615,49761,589690,9492,15606,19969,24625,31439,38364,43689,49594,55037,58422,59573,58638,60804,65492,71490,78008,740242
2005,Southern Asia,321904,361412,426588,611702,901669,1212113,1261739,1245055,1289957,1108541,932855,787706,642068,507749,460515,1650741,13722314,160218,183862,225018,321681,469844,615305,650743,666489,687185,593639,497447,417293,331653,263191,232420,835538,7151526,161685,177549,201569,290020,431825,596807,611007,578565,602771,514902,435407,370412,310414,244557,228095,815203,6570788
2005,Afghanistan,5068,5602,6401,7505,8765,9382,9224,8488,7307,5952,4781,3857,2694,1133,453,688,87300,2879,3103,3445,3940,4595,5053,5173,4943,4363,3593,2889,2331,1625,673,270,399,49274,2189,2499,2956,3565,4170,4329,4051,3545,2944,2359,1892,1526,1069,460,183,289,38026
2005,Bangladesh,48309,54434,56619,56499,91399,155161,205175,192219,109775,58138,41664,32223,22993,16257,12281,13554,1166700,24092,26976,30196,30024,45590,79389,109594,110080,59122,31951,22174,17188,12283,8699,6585,7285,621228,24217,27458,26423,26475,45809,75772,95581,82139,50653,26187,19490,15035,10710,7558,5696,6269,545472
2005,Bhutan,796,850,933,1816,11357,7057,4750,4196,2780,2168,1263,767,553,376,270,347,40279,465,507,529,1278,10434,5428,4114,3523,2271,1693,953,548,356,256,176,211,32742,331,343,404,538,923,1629,636,673,509,475,310,219,197,120,94,136,7537
2005,India,85401,102107,101691,191095,289789,409051,370774,387272,603385,581540,505766,441485,371516,283005,252163,947905,5923945,43042,52063,53640,100272,149537,197869,180608,202899,322937,313446,271194,233098,188673,143721,124574,468276,3045849,42359,50044,48051,90823,140252,211182,190166,184373,280448,268094,234572,208387,182843,139284,127589,479629,2878096
2005,Iran (Islamic Republic of),141262,141690,174498,218924,284355,324125,317142,278796,210673,151697,105890,87043,61384,35726,14290,21435,2568930,68285,71091,90821,118389,158322,183624,180769,157654,116444,81995,57133,48106,34813,21436,8575,12862,1410319,72977,70599,83677,100535,126033,140501,136373,121142,94229,69702,48757,38937,26571,14290,5715,8573,1158611
2005,Maldives,2821,2558,2505,2449,3713,5038,5453,5153,4461,3315,2478,1760,1297,818,470,756,45045,1442,1356,1462,1423,2151,2944,3247,3172,2824,2152,1638,1178,854,513,282,441,27079,1379,1202,1043,1026,1562,2094,2206,1981,1637,1163,840,582,443,305,188,315,17966
2005,Nepal,20172,26111,34224,46150,67058,85256,83192,73045,64472,49745,40154,29721,20635,16583,12166,10773,679457,10399,13652,17823,18888,21339,26311,25873,23241,19928,15797,12999,10025,6582,5281,3715,3350,235203,9772,12458,16400,27261,45719,58944,57330,49803,44543,33948,27154,19695,14052,11301,8451,7423,444254
2005,Pakistan,17071,27061,48773,86452,144511,216201,264799,294092,284642,252686,226704,186098,156070,149277,164578,652117,3171132,9100,14603,26619,47125,77570,114333,140846,160177,158104,141268,126137,102083,83623,79984,86038,340904,1708514,7971,12458,22154,39327,66941,101868,123953,133915,126538,111418,100567,84015,72447,69293,78540,311213,1462618
2005,Sri Lanka,1004,999,944,812,722,842,1230,1794,2462,3300,4155,4752,4926,4574,3844,3166,39526,514,511,483,342,306,354,519,800,1192,1744,2330,2736,2844,2628,2205,1810,21318,490,488,461,470,416,488,711,994,1270,1556,1825,2016,2082,1946,1639,1356,18208
2005,EASTERN AND SOUTH-EASTERN ASIA,367896,443152,599277,954724,1401490,1509371,1443334,1248055,1040263,865129,712458,606412,459838,375710,340428,579650,12947187,188941,226121,303191,478110,685201,742339,691469,602565,521811,442196,373997,325558,244675,191570,163251,239143,6420138,178955,217031,296086,476614,716289,767032,751865,645490,518452,422933,338461,280854,215163,184140,177177,340507,6527049
2005,Eastern Asia,136167,163797,188247,268732,512095,611721,642611,604126,543156,496635,444207,395706,307352,270584,239784,403764,6228684,72202,85197,97166,133184,228827,281903,278838,263333,251546,239778,226384,209328,160192,135891,113897,160591,2938257,63965,78600,91081,135548,283268,329818,363773,340793,291610,256857,217823,186378,147160,134693,125887,243173,3290427
2005,China,40940,36197,36792,43292,53757,64053,68251,66241,58919,48816,40537,34371,30185,22638,13583,20375,678947,23240,20646,21067,24115,28383,32568,35495,36284,33914,29072,24491,20552,17424,13067,7841,11761,379920,17700,15551,15725,19177,25374,31485,32756,29957,25005,19744,16046,13819,12761,9571,5742,8614,299027
2005,"China, Hong Kong SAR",17043,50900,80867,107980,117829,146561,197375,209237,220290,240568,237581,231478,189159,183554,179848,310965,2721235,8697,25318,40153,53191,40964,48501,56836,67013,97276,112039,118799,122752,98152,91962,84699,118769,1185121,8346,25582,40714,54789,76865,98060,140539,142224,123014,128529,118782,108726,91007,91592,95149,192196,1536114
2005,"China, Macao SAR",3997,4723,5304,12385,17100,24674,27373,28524,34101,35186,27886,19515,10784,8137,7612,12007,279308,2185,2392,2800,5925,7187,10730,11865,12544,15625,16822,14301,10249,5606,3967,3468,4721,130387,1812,2331,2504,6460,9913,13944,15508,15980,18476,18364,13585,9266,5178,4170,4144,7286,148921
2005,Dem. People's Republic of Korea,1749,1560,1482,2355,3194,3802,4128,4255,3988,3482,2689,2217,1727,1431,1037,1001,40097,884,792,757,1160,1466,1661,1849,2050,2049,1869,1471,1196,891,682,495,477,19749,865,768,725,1195,1728,2141,2279,2205,1939,1613,1218,1021,836,749,542,524,20348
2005,Japan,66255,65128,58462,88738,242347,278647,261047,230608,185433,134268,108693,89696,65031,48145,33916,55141,2011555,34156,33500,29786,43883,110491,128983,116821,103461,80946,61024,51517,43192,31861,22625,15714,23238,931198,32099,31628,28676,44855,131856,149664,144226,127147,104487,73244,57176,46504,33170,25520,18202,31903,1080357
2005,Mongolia,331,346,305,382,1101,1259,1234,1502,1628,1388,862,560,255,135,102,87,11477,156,160,142,193,633,820,869,1121,1225,1016,600,357,148,65,42,30,7577,175,186,163,189,468,439,365,381,403,372,262,203,107,70,60,57,3900
2005,Republic of Korea,5852,4943,5035,13600,76767,92725,83203,63759,38797,32927,25959,17869,10211,6544,3686,4188,486065,2884,2389,2461,4717,39703,58640,55103,40860,20511,17936,15205,11030,6110,3523,1638,1595,284305,2968,2554,2574,8883,37064,34085,28100,22899,18286,14991,10754,6839,4101,3021,2048,2593,201760
2005,South-Eastern Asia,231729,279355,411030,685992,889395,897650,800723,643929,497107,368494,268251,210706,152486,105126,100644,175886,6718503,116739,140924,206025,344926,456374,460436,412631,339232,270265,202418,147613,116230,84483,55679,49354,78552,3481881,114990,138431,205005,341066,433021,437214,388092,304697,226842,166076,120638,94476,68003,49447,51290,97334,3236622
2005,Brunei Darussalam,2150,1531,1068,3295,9592,14338,16553,14121,10266,7944,6301,4434,2227,1419,1521,1681,98441,1086,796,536,1702,4924,7843,9478,8468,6446,4715,3495,2174,1228,730,783,861,55265,1064,735,532,1593,4668,6495,7075,5653,3820,3229,2806,2260,999,689,738,820,43176
2005,Cambodia,1498,2629,12530,16301,15414,13281,11058,8717,8024,7138,5475,4058,2896,1898,1828,1286,114031,686,1267,6275,7936,7370,6514,5742,4700,4381,3799,2852,2117,1464,915,881,612,57511,812,1362,6255,8365,8044,6767,5316,4017,3643,3339,2623,1941,1432,983,947,674,56520
2005,Indonesia,20860,35757,37456,31741,28867,25636,22776,19525,15372,14250,11242,8611,6636,4226,2542,4071,289568,11733,19788,20578,17102,15774,14242,12996,11655,9676,8935,7096,5379,4071,2630,1547,2291,165493,9127,15969,16878,14639,13093,11394,9780,7870,5696,5315,4146,3232,2565,1596,995,1780,124075
2005,Lao People's Democratic Republic,968,1032,1215,1475,1879,2217,2347,2235,1895,1459,1086,845,700,511,266,241,20371,396,430,529,686,958,1216,1332,1308,1143,896,674,511,374,244,129,104,10930,572,602,686,789,921,1001,1015,927,752,563,412,334,326,267,137,137,9441
2005,Malaysia,61340,93631,146431,260556,307493,286722,252833,181061,127577,77378,44896,28302,16222,11821,7693,14548,1918504,31931,49258,81447,152887,191174,174241,148140,107515,77934,47257,27113,16987,9639,6749,4055,7214,1133541,29409,44373,64984,107669,116319,112481,104693,73546,49643,30121,17783,11315,6583,5072,3638,7334,784963
2005,Myanmar,4118,3908,4609,4941,6557,7903,8998,8835,7899,6445,5247,4097,3508,2813,1492,1655,83025,2024,1921,2424,2391,3293,4221,4984,5050,4641,3760,2997,2249,1777,1434,710,630,44506,2094,1987,2185,2550,3264,3682,4014,3785,3258,2685,2250,1848,1731,1379,782,1025,38519
2005,Philippines,24648,20154,15302,13698,17758,22612,24618,23756,20529,16437,13431,9897,8720,6454,5288,14166,257468,11287,9186,6929,6265,8337,10986,12359,12479,11517,9818,8290,6163,5385,3794,2906,7322,133023,13361,10968,8373,7433,9421,11626,12259,11277,9012,6619,5141,3734,3335,2660,2382,6844,124445
2005,Singapore,35698,49583,74446,96639,131359,174132,194780,191848,166467,140213,114849,100155,70108,45059,39809,85449,1710594,17508,24285,35578,43500,54702,70012,80634,84156,76396,65949,54345,47709,32895,20112,16692,34289,758762,18190,25298,38868,53139,76657,104120,114146,107692,90071,74264,60504,52446,37213,24947,23117,51160,951832
2005,Thailand,75123,66605,114098,252935,364702,343977,259752,187400,133927,93416,63008,48263,39677,29617,39159,51788,2163447,37431,31707,49730,110095,166613,167195,132758,99903,74792,54752,38915,31589,26562,18339,21062,24723,1086166,37692,34898,64368,142840,198089,176782,126994,87497,59135,38664,24093,16674,13115,11278,18097,27065,1077281
2005,Timor-Leste,867,625,545,583,1003,1403,1538,1394,1122,868,510,308,239,122,79,80,11286,405,288,242,247,415,586,698,710,648,541,330,190,140,65,41,32,5578,462,337,303,336,588,817,840,684,474,327,180,118,99,57,38,48,5708
2005,Viet Nam,4459,3900,3330,3828,4771,5429,5470,5037,4029,2946,2206,1736,1553,1186,967,921,51768,2252,1998,1757,2115,2814,3380,3510,3288,2691,1996,1506,1162,948,667,548,474,31106,2207,1902,1573,1713,1957,2049,1960,1749,1338,950,700,574,605,519,419,447,20662
2005,LATIN AMERICA AND THE CARIBBEAN,225943,365240,406962,440462,583328,667988,659038,613897,552088,495991,443929,403836,347241,297035,262265,459699,7224942,116594,186538,206204,218099,282337,323719,326519,306146,275237,249702,226088,206765,177954,152805,131244,204383,3590334,109349,178702,200758,222363,300991,344269,332519,307751,276851,246289,217841,197071,169287,144230,131021,255316,3634608
2005,Caribbean,54134,60032,69618,90930,127095,144123,147369,132420,112957,95653,78950,52996,42651,33917,27325,41191,1311361,28681,31364,35549,47232,66098,74536,75506,67394,56542,47366,39561,26546,22130,17741,14136,20579,670961,25453,28668,34069,43698,60997,69587,71863,65026,56415,48287,39389,26450,20521,16176,13189,20612,640400
2005,Anguilla,355,315,274,291,389,477,542,530,446,335,237,177,142,64,55,55,4684,163,145,126,137,187,229,244,249,222,174,121,84,63,24,21,21,2210,192,170,148,154,202,248,298,281,224,161,116,93,79,40,34,34,2474
2005,Antigua and Barbuda,1290,1210,1168,1794,2341,2571,2781,3061,2688,2067,1176,796,616,501,323,358,24741,605,568,546,854,1054,1142,1181,1303,1179,942,537,356,273,225,144,143,11052,685,642,622,940,1287,1429,1600,1758,1509,1125,639,440,343,276,179,215,13689
2005,Aruba,682,789,1552,2022,2376,2899,3717,4154,4066,3147,2251,1520,938,779,574,1074,32540,361,407,747,1023,1187,1302,1637,1871,1750,1335,941,632,386,324,245,411,14559,321,382,805,999,1189,1597,2080,2283,2316,1812,1310,888,552,455,329,663,17981
2005,Bahamas,1060,1335,1623,1802,2000,3893,6065,6649,5581,4258,3416,2673,1480,1321,939,1500,45595,555,672,792,921,1020,1925,3128,3422,2907,2274,1853,1482,775,687,437,796,23646,505,663,831,881,980,1968,2937,3227,2674,1984,1563,1191,705,634,502,704,21949
2005,Barbados,392,1156,1446,2041,2529,2720,2935,3049,2749,2682,2264,1911,1410,1187,840,1313,30624,212,607,694,1009,1212,1236,1310,1364,1197,1126,942,804,570,468,338,486,13575,180,549,752,1032,1317,1484,1625,1685,1552,1556,1322,1107,840,719,502,827,17049
2005,British Virgin Islands,388,558,636,797,1048,1451,1724,1859,1823,1521,1091,816,573,309,164,258,15016,197,277,307,406,511,677,788,911,891,720,589,394,331,169,91,142,7401,191,281,329,391,537,774,936,948,932,801,502,422,242,140,73,116,7615
2005,"Bonaire, Sint Eustatius and Saba",1215,2361,4319,5258,4330,4570,5344,6110,6778,6593,4890,4085,2495,1644,1004,1209,62205,621,1238,2153,2665,2063,2124,2331,2712,2962,2807,1975,1661,1084,723,420,476,28015,594,1123,2166,2593,2267,2446,3013,3398,3816,3786,2915,2424,1411,921,584,733,34190
2005,Cayman Islands,323,718,962,1151,1816,2065,2232,2270,2562,1928,1522,1128,846,517,312,327,20679,174,352,509,574,876,1008,1105,1138,1367,982,788,581,473,284,175,129,10515,149,366,453,577,940,1057,1127,1132,1195,946,734,547,373,233,137,198,10164
2005,Cuba,147,237,219,464,805,635,569,558,544,499,435,637,764,627,847,3948,11935,81,122,118,246,378,300,229,198,174,164,155,227,337,317,397,1809,5252,66,115,101,218,427,335,340,360,370,335,280,410,427,310,450,2139,6683
2005,Curaçao,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2005,Dominica,536,581,527,496,446,389,339,276,232,186,166,132,121,112,103,102,4744,266,300,278,259,233,212,175,146,123,103,93,75,67,61,55,45,2491,270,281,249,237,213,177,164,130,109,83,73,57,54,51,48,57,2253
2005,Dominican Republic,24244,17508,17278,28247,41322,50517,49286,41738,29298,20517,16036,10720,9436,6308,5001,8545,376001,13443,9674,9498,16174,24861,31083,30862,25905,18055,12666,10076,6767,6106,4171,3344,5495,228180,10801,7834,7780,12073,16461,19434,18424,15833,11243,7851,5960,3953,3330,2137,1657,3050,147821
2005,Grenada,70,609,544,865,1088,626,415,384,455,420,340,342,240,182,154,168,6902,37,306,287,438,574,306,167,178,211,194,179,165,134,95,80,73,3424,33,303,257,427,514,320,248,206,244,226,161,177,106,87,74,95,3478
2005,Guadeloupe,2892,5834,6979,7397,6844,8075,8930,9106,8313,7116,5719,4163,3343,1855,1222,1277,89065,1455,2861,3335,3510,3123,3499,3761,3926,3644,3221,2726,2041,1822,1065,678,606,41273,1437,2973,3644,3887,3721,4576,5169,5180,4669,3895,2993,2122,1521,790,544,671,47792
2005,Haiti,2197,2040,2070,2305,1751,1084,777,500,475,392,377,348,377,500,500,667,16360,1251,1162,1178,1312,997,617,443,285,271,224,208,184,193,244,234,290,9093,946,878,892,993,754,467,334,215,204,168,169,164,184,256,266,377,7267
2005,Jamaica,2272,1940,1992,1880,1515,1537,1737,1964,2015,1761,1170,1112,799,678,637,1305,24314,1203,1002,1028,979,783,782,891,965,1032,897,629,563,379,326,299,505,12263,1069,938,964,901,732,755,846,999,983,864,541,549,420,352,338,800,12051
2005,Martinique,1921,3856,5394,5879,4967,5114,5535,5569,4784,4047,3303,2334,1537,1201,894,699,57034,963,1921,2650,2802,2263,2219,2340,2366,2063,1781,1490,1069,715,566,390,293,25891,958,1935,2744,3077,2704,2895,3195,3203,2721,2266,1813,1265,822,635,504,406,31143
2005,Montserrat,101,72,55,75,89,122,142,135,111,103,91,49,30,25,16,28,1244,53,39,31,43,50,67,70,69,54,49,44,24,17,13,7,9,639,48,33,24,32,39,55,72,66,57,54,47,25,13,12,9,19,605
2005,Puerto Rico,8789,13576,16646,21411,43217,45699,43776,33706,29286,27679,24958,11768,10016,8310,5658,7649,352144,4399,7052,8370,10614,20793,21234,19941,15415,13546,12963,11820,5552,4883,4072,2679,3447,166780,4390,6524,8276,10797,22424,24465,23835,18291,15740,14716,13138,6216,5133,4238,2979,4202,185364
2005,Saint Kitts and Nevis,527,550,609,521,478,607,655,606,513,417,306,234,193,154,133,179,6682,271,280,292,249,238,315,355,337,287,231,170,131,108,85,70,82,3501,256,270,317,272,240,292,300,269,226,186,136,103,85,69,63,97,3181
2005,Saint Lucia,689,623,632,716,781,694,811,939,940,843,618,431,311,273,280,261,9842,361,321,320,354,378,327,377,442,448,410,307,221,162,145,144,126,4843,328,302,312,362,403,367,434,497,492,433,311,210,149,128,136,135,4999
2005,Saint Vincent and the Grenadines,511,521,396,302,300,367,319,276,267,234,208,169,152,111,83,220,4436,270,270,202,155,153,181,154,133,129,112,99,79,67,50,40,104,2198,241,251,194,147,147,186,165,143,138,122,109,90,85,61,43,116,2238
